document_id,filename,category,disaster_code,year,quarter,page_count,file_size_bytes,processed_at,quarter_label,money_max_amount_usd_budget,money_max_amount_usd_drawdown,money_max_amount_usd_expended,money_max_amount_usd_obligated,money_max_amount_usd_unknown,money_n_mentions_budget,money_n_mentions_drawdown,money_n_mentions_expended,money_n_mentions_obligated,money_n_mentions_unknown,money_sum_amount_usd_budget,money_sum_amount_usd_drawdown,money_sum_amount_usd_expended,money_sum_amount_usd_obligated,money_sum_amount_usd_unknown,entity_CARDINAL,entity_DAMAGE_METRIC,entity_DATE,entity_DISASTER,entity_EVENT,entity_FAC,entity_FEMA_DECLARATION,entity_GPE,entity_LANGUAGE,entity_LAW,entity_LOC,entity_MONEY,entity_NORP,entity_ORDINAL,entity_ORG,entity_PERCENT,entity_PERSON,entity_PRODUCT,entity_PROGRAM,entity_QUANTITY,entity_QUARTER,entity_RAINFALL,entity_TIME,entity_TX_COUNTY,entity_WIND_SPEED,entity_WORK_OF_ART,n_activities,n_activity_pages,n_unique_activities
212,drgr-hh5b-ap-2019-q4.pdf,Harvey_5B_ActionPlan,hh5b-ap,2019,4,200,2694225,2026-01-29 19:38:49.669946,Q4 2019,229444444.0,,,,9909821340000000.0,439.0,,,,215.0,3128973100.71,,,,3.430038465707014e+16,1568.0,0.0,282.0,93.0,1.0,135.0,0.0,165.0,0.0,36.0,59.0,1734.0,11.0,14.0,2334.0,407.0,372.0,43.0,220.0,60.0,0.0,5.0,0.0,196.0,1.0,53.0,189,193,189
220,h5b-2019-q4.pdf,Harvey_5B_Performance,h5b,2019,4,291,446842,2026-01-29 19:06:32.587672,Q4 2019,5676390000.0,7725284000000000.0,73265000000000.0,3373403.07,5676390000.0,209.0,1518.0,612.0,371.0,3926.0,10491164463.35,1.1691343108431842e+16,146246471843134.6,10408669.719999999,15728600275.33,1041.0,9.0,423.0,72.0,3.0,131.0,1.0,112.0,0.0,23.0,57.0,6775.0,5.0,14.0,2522.0,84.0,182.0,123.0,143.0,54.0,0.0,14.0,0.0,149.0,1.0,59.0,145,284,145
285,ike-2019-q4.pdf,Hurricane_Ike,ike,2019,4,400,776123,2026-01-29 19:40:31.156660,Q4 2019,3122270146.86,3260896100000.0,4835953730000.0,1734186.08,3400000000.0,287.0,1609.0,414.0,511.0,676.0,4076325123.6800003,3265861679084.58,31701689488075.9,10375667.89,11045876509.17,1312.0,2.0,777.0,176.0,31.0,1171.0,1.0,885.0,0.0,29.0,156.0,3613.0,43.0,50.0,2643.0,66.0,503.0,34.0,0.0,300.0,0.0,85.0,6.0,381.0,0.0,46.0,199,397,199
419,wf1-2019-q4.pdf,Wildfire_I,wf1,2019,4,26,162490,2026-01-29 19:45:35.890867,Q4 2019,31319686.0,3929601.91,3767072250000.0,730.92,,7.0,74.0,44.0,1.0,,72907455.07,18226253.48,7953548935675.72,730.92,,112.0,2.0,62.0,0.0,0.0,50.0,2.0,75.0,0.0,8.0,9.0,192.0,7.0,1.0,275.0,3.0,131.0,2.0,0.0,68.0,0.0,21.0,24.0,60.0,0.0,16.0,11,23,11
3,15f-2020-q1.pdf,2015_Floods,15f,2020,1,115,221928,2026-01-29 18:39:06.843474,Q1 2020,74568000.0,74568000.0,1447646.71,422028.6,315609790.0,123.0,484.0,174.0,145.0,153.0,316772227.49,153205429.87,9228789.74,708671.95,849867768.81,529.0,2.0,154.0,2.0,7.0,106.0,6.0,82.0,0.0,5.0,14.0,1105.0,3.0,12.0,548.0,63.0,101.0,7.0,13.0,13.0,0.0,5.0,0.0,89.0,0.0,4.0,59,112,59
35,16f-2020-q1.pdf,2016_Floods,16f,2020,1,110,219995,2026-01-29 18:40:06.463469,Q1 2020,238895000.0,238895000.0,92347130000.0,993172.74,63450000000.0,127.0,461.0,171.0,142.0,177.0,430402164.98,425912717.1,92372371486.65,1769251.35,65055449043.96,834.0,3.0,211.0,0.0,2.0,108.0,3.0,94.0,0.0,3.0,21.0,1100.0,5.0,4.0,582.0,49.0,100.0,5.0,11.0,8.0,0.0,4.0,1.0,128.0,0.0,3.0,57,107,57
155,drgr-hh57m-ap-2020-q1.pdf,Harvey_57M_ActionPlan,hh57m-ap,2020,1,16,286526,2026-01-29 18:45:02.223850,Q1 2020,57800000.0,43465600.0,,,,10.0,9.0,,,,219473536.0,86931200.0,,,,33.0,0.0,19.0,8.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,50.0,1.0,2.0,87.0,20.0,28.0,6.0,0.0,1.0,0.0,3.0,9.0,11.0,1.0,3.0,9,13,9
169,hh57m-2020-q1.pdf,Harvey_57M_Performance,hh57m,2020,1,9,44318,2026-01-29 18:45:12.566911,Q1 2020,57800000.0,57800000.0,6636618.25,13039680.0,55779312.0,9.0,48.0,13.0,11.0,26.0,115600000.0,286159353.4,21846872.73,26876660.0,139005462.42,20.0,0.0,28.0,9.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,108.0,1.0,2.0,59.0,10.0,6.0,2.0,1.0,1.0,0.0,3.0,0.0,8.0,1.0,2.0,4,6,4
213,drgr-hh5b-ap-2020-q1.pdf,Harvey_5B_ActionPlan,hh5b-ap,2020,1,974,1672690,2026-01-29 19:38:50.835689,Q1 2020,269948726.19,,,,5676390000.0,35.0,,,,132.0,1351260108.58,,,,7868197525.99,3694.0,22.0,921.0,187.0,12.0,498.0,0.0,419.0,0.0,41.0,88.0,3576.0,19.0,28.0,9121.0,327.0,1373.0,127.0,321.0,184.0,0.0,9.0,1.0,339.0,1.0,99.0,475,958,462
221,h5b-2020-q1.pdf,Harvey_5B_Performance,h5b,2020,1,506,943520,2026-01-29 19:06:48.411114,Q1 2020,5676390000.0,8558001000000000.0,538900000000000.0,20032951.85,5676390000.0,385.0,2771.0,1034.0,605.0,7353.0,13018296305.75,2.44534483387584e+16,1174802929180388.0,44004186.79,25446231101.57,2175.0,15.0,719.0,113.0,7.0,300.0,1.0,327.0,0.0,30.0,51.0,12206.0,11.0,13.0,4399.0,238.0,360.0,244.0,225.0,138.0,0.0,20.0,2.0,170.0,1.0,52.0,254,500,254
286,ike-2020-q1.pdf,Hurricane_Ike,ike,2020,1,347,675622,2026-01-29 19:40:31.655329,Q1 2020,3122270146.86,3113472856.0,5610146490000.0,1051214.89,3400000000.0,291.0,1406.0,364.0,477.0,613.0,4391681301.34,4791543059.84,29285115593459.26,5468386.87,8034191956.97,1079.0,3.0,709.0,147.0,39.0,933.0,1.0,757.0,0.0,24.0,144.0,3237.0,47.0,37.0,2188.0,76.0,455.0,35.0,0.0,257.0,0.0,89.0,4.0,249.0,0.0,33.0,173,344,173
420,wf1-2020-q1.pdf,Wildfire_I,wf1,2020,1,23,67859,2026-01-29 19:45:35.956660,Q1 2020,31319686.0,31319686.0,3767132.39,2667.79,3173380.36,22.0,87.0,31.0,27.0,23.0,146650217.35,69431205.59,11302942.64,2788.07,10888360.38,91.0,2.0,41.0,0.0,0.0,47.0,2.0,36.0,0.0,6.0,9.0,212.0,5.0,1.0,205.0,2.0,120.0,3.0,0.0,68.0,0.0,21.0,0.0,49.0,0.0,3.0,10,20,10
33,f15-2020-q2.pdf,2015_Floods,f15,2020,2,121,190855,2026-01-29 18:39:59.542252,Q2 2020,74568000.0,391522530000000.0,1515338110000.0,719623.89,315609790.0,112.0,507.0,183.0,156.0,182.0,292117334.12,391522693368748.0,1515351878104.14,3017534.55,856357698.72,663.0,2.0,168.0,2.0,6.0,111.0,6.0,90.0,0.0,6.0,16.0,1157.0,4.0,14.0,579.0,68.0,105.0,7.0,11.0,19.0,0.0,5.0,0.0,95.0,0.0,5.0,62,118,62
63,f16-2020-q2.pdf,2016_Floods,f16,2020,2,107,176020,2026-01-29 18:41:26.015682,Q2 2020,238895000.0,238895000.0,9916533010000.0,255066.05,559991968.0,101.0,432.0,175.0,152.0,166.0,385054399.55,413470522.6,9916571331755.15,1722245.1099999999,1658255325.71,839.0,0.0,211.0,0.0,3.0,93.0,3.0,102.0,0.0,3.0,20.0,1046.0,3.0,3.0,554.0,59.0,92.0,8.0,10.0,11.0,0.0,3.0,1.0,108.0,0.0,4.0,56,104,56
136,cdbg-dr-mit-expenditures-report-2020-2q.pdf,Expenditure_Reports,cdbg-dr-mit-expenditures-report,2020,2,1,124722,2026-01-29 18:44:05.513957,Q2 2020,,,,,5600000000.0,,,,,65.0,,,,,6980590760.0,24.0,0.0,8.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,69.0,0.0,0.0,21.0,38.0,6.0,0.0,10.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0,0,0
156,drgr-hh57m-ap-2020-q2.pdf,Harvey_57M_ActionPlan,hh57m-ap,2020,2,22,61024,2026-01-29 18:45:02.808382,Q2 2020,57800000.0,43465600.0,,,11155400.0,14.0,2.0,,,5.0,260331200.0,43465600.0,,,11155500.0,37.0,0.0,15.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,53.0,1.0,2.0,200.0,8.0,20.0,11.0,0.0,2.0,0.0,3.0,0.0,13.0,1.0,1.0,11,20,11
170,hh57m-2020-q2.pdf,Harvey_57M_Performance,hh57m,2020,2,10,44939,2026-01-29 18:45:12.896115,Q2 2020,57800000.0,57800000.0,8158346240000.0,1934963.2,55779312.0,7.0,43.0,11.0,10.0,28.0,60690000.0,196565109.04,8158348728632.11,2006019.07,139269986.41,25.0,0.0,22.0,9.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,100.0,1.0,2.0,59.0,10.0,6.0,2.0,1.0,1.0,0.0,3.0,0.0,9.0,1.0,2.0,4,7,4
214,drgr-hh5b-ap-2020-q2.pdf,Harvey_5B_ActionPlan,hh5b-ap,2020,2,1179,2049977,2026-01-29 19:38:52.340992,Q2 2020,269303597.92,,,,5676390000.0,34.0,,,,146.0,1137754481.76,,,,7852065757.380268,5185.0,24.0,1189.0,215.0,20.0,641.0,0.0,515.0,0.0,41.0,132.0,4320.0,28.0,61.0,10996.0,472.0,1799.0,151.0,394.0,240.0,0.0,10.0,1.0,414.0,1.0,122.0,574,1160,551
222,h5b-2020-q2.pdf,Harvey_5B_Performance,h5b,2020,2,417,678973,2026-01-29 19:07:03.073785,Q2 2020,5676390000.0,4350732000000000.0,1441027560000000.0,117512476.88,1.3033668624e+17,340.0,2130.0,896.0,508.0,5400.0,10841589938.26,1.6860635805515212e+16,1827144730677939.8,219608827.02,1.3033670272193414e+17,2746.0,8.0,630.0,53.0,14.0,283.0,1.0,310.0,0.0,30.0,84.0,9328.0,14.0,45.0,3798.0,274.0,513.0,196.0,253.0,139.0,0.0,17.0,2.0,154.0,1.0,68.0,209,411,209
287,ike-2020-q2.pdf,Hurricane_Ike,ike,2020,2,293,452008,2026-01-29 19:40:32.072585,Q2 2020,3122270146.86,3113472856.0,9626443660000.0,546723.29,3400000000.0,213.0,1221.0,425.0,387.0,339.0,4283591761.6000004,5285830368.48,62889025071891.34,2515833.57,9674425979.789999,1011.0,2.0,577.0,120.0,44.0,930.0,0.0,591.0,0.0,24.0,146.0,2638.0,20.0,26.0,1702.0,32.0,368.0,26.0,0.0,230.0,0.0,56.0,5.0,230.0,0.0,37.0,146,290,146
421,wf1-2020-q2.pdf,Wildfire_I,wf1,2020,2,26,60378,2026-01-29 19:45:36.022251,Q2 2020,31319686.0,31319686.0,1427165520000.0,269323.8,1594183.12,21.0,97.0,36.0,33.0,33.0,142733928.98999998,74589667.29,1427183711567.53,531342.61,4933509.86,111.0,3.0,46.0,0.0,0.0,47.0,2.0,36.0,0.0,6.0,9.0,239.0,8.0,1.0,236.0,3.0,120.0,2.0,1.0,68.0,0.0,22.0,0.0,52.0,0.0,3.0,12,23,12
4,15f-2020-q3.pdf,2015_Floods,15f,2020,3,125,239978,2026-01-29 18:39:10.423480,Q3 2020,74568000.0,74568000.0,1741736470000.0,587033.99,315609790.0,115.0,515.0,188.0,157.0,181.0,302344942.74,187785345.0,1751985375343.05,4180782.43,848529762.7,623.0,2.0,165.0,2.0,6.0,109.0,6.0,88.0,0.0,9.0,18.0,1177.0,2.0,15.0,594.0,64.0,101.0,15.0,13.0,20.0,0.0,5.0,0.0,106.0,0.0,4.0,64,122,64
36,16f-2020-q3.pdf,2016_Floods,16f,2020,3,120,237498,2026-01-29 18:40:10.218224,Q3 2020,238895000.0,238895000.0,1146190450000.0,950275.05,559991968.0,117.0,460.0,191.0,159.0,181.0,401999267.21999997,455463648.07,1146236428970.52,2873315.7,1639932378.01,875.0,2.0,232.0,0.0,1.0,123.0,3.0,100.0,0.0,3.0,17.0,1130.0,2.0,4.0,603.0,68.0,98.0,4.0,14.0,13.0,0.0,3.0,1.0,128.0,0.0,5.0,63,117,63
137,cdbg-dr-mit-expenditures-report-2020-3q.pdf,Expenditure_Reports,cdbg-dr-mit-expenditures-report,2020,3,1,85710,2026-01-29 18:44:05.902622,Q3 2020,,,,,5600000000.0,,,,,62.0,,,,,6311510451.0,35.0,0.0,9.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,66.0,0.0,0.0,20.0,25.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0
138,drgr-hh57m-2020-q3.pdf,Harvey_57M_ActionPlan,hh57m,2020,3,22,61099,2026-01-29 18:44:06.483853,Q3 2020,57800000.0,43465600.0,,,11155400.0,14.0,2.0,,,5.0,260331200.0,43465600.0,,,11155500.0,36.0,0.0,15.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,53.0,1.0,2.0,199.0,8.0,21.0,11.0,0.0,3.0,0.0,3.0,0.0,13.0,1.0,1.0,11,20,11
171,hh57m-2020-q3.pdf,Harvey_57M_Performance,hh57m,2020,3,9,44197,2026-01-29 18:45:13.229610,Q3 2020,57800000.0,57800000.0,10176367.05,0.0,55779312.0,9.0,45.0,11.0,8.0,26.0,115600000.0,213288116.56,13289077.190000001,0.0,149567747.07,15.0,0.0,24.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,100.0,1.0,2.0,56.0,10.0,6.0,2.0,1.0,1.0,0.0,3.0,0.0,10.0,1.0,2.0,4,6,4
204,drgr-hh5b-2020-q3.pdf,Harvey_5B_ActionPlan,hh5b,2020,3,1253,2184639,2026-01-29 19:01:38.388317,Q3 2020,269303597.92,,,,5676390000.0,33.0,,,,165.0,1178908913.79,,,,7911372882.910268,5746.0,25.0,1320.0,236.0,21.0,672.0,0.0,565.0,1.0,41.0,149.0,4572.0,32.0,64.0,11717.0,527.0,1952.0,164.0,421.0,261.0,0.0,10.0,1.0,474.0,1.0,135.0,609,1233,586
223,h5b-2020-q3.pdf,Harvey_5B_Performance,h5b,2020,3,458,870191,2026-01-29 19:07:18.199710,Q3 2020,5676390000.0,7264351000000000.0,2435229380000000.0,79163597.92,5676390000.0,440.0,2112.0,1063.0,525.0,3879.0,12170245013.77,1.4599973026467672e+16,2520758736514084.0,178360646.16,18223330051.670002,2833.0,9.0,701.0,55.0,7.0,342.0,1.0,398.0,0.0,29.0,88.0,8078.0,14.0,19.0,3732.0,313.0,486.0,202.0,279.0,168.0,0.0,19.0,3.0,224.0,1.0,73.0,229,452,229
288,ike-2020-q3.pdf,Hurricane_Ike,ike,2020,3,345,641679,2026-01-29 19:40:32.565967,Q3 2020,3122270146.86,3272748620000.0,9626496700000.0,733062.72,3400000000.0,262.0,1415.0,506.0,456.0,368.0,3959341570.1400003,3277584350676.9,69515153988064.14,2486448.63,10706481153.84,1017.0,4.0,663.0,147.0,45.0,1190.0,0.0,738.0,0.0,25.0,148.0,3060.0,21.0,39.0,2012.0,33.0,420.0,29.0,0.0,260.0,0.0,69.0,5.0,323.0,0.0,43.0,172,342,172
422,wf1-2020-q3.pdf,Wildfire_I,wf1,2020,3,22,67417,2026-01-29 19:45:36.087361,Q3 2020,31319686.0,31319686.0,1506410380000.0,565.71,4527030.37,17.0,86.0,30.0,22.0,26.0,118995991.45,71051156.78,2933626062943.1,635.84,9119680.7,89.0,2.0,44.0,0.0,0.0,46.0,2.0,36.0,0.0,6.0,9.0,199.0,6.0,1.0,221.0,2.0,120.0,3.0,1.0,64.0,0.0,21.0,0.0,49.0,0.0,3.0,10,19,10
5,15f-2020-q4.pdf,2015_Floods,15f,2020,4,135,253358,2026-01-29 18:39:14.029033,Q4 2020,74568000.0,74568000.0,3286039.72,827959.44,315609790.0,71.0,447.0,207.0,172.0,198.0,264084160.92000002,159211389.69,30910348.31,4337335.91,964998298.78,568.0,2.0,233.0,2.0,8.0,110.0,6.0,92.0,0.0,8.0,16.0,1154.0,2.0,15.0,617.0,75.0,104.0,8.0,10.0,23.0,0.0,5.0,0.0,111.0,0.0,4.0,66,132,66
37,16f-2020-q4.pdf,2016_Floods,16f,2020,4,120,234683,2026-01-29 18:40:13.675438,Q4 2020,238895000.0,238895000.0,5427618770000.0,639361.69,394228890000000.0,61.0,382.0,181.0,156.0,215.0,351942084.76,374092916.98,6449145697214.75,4098751.2399999998,394267772888023.8,793.0,1.0,276.0,0.0,2.0,92.0,3.0,116.0,0.0,3.0,20.0,1064.0,2.0,3.0,654.0,72.0,99.0,4.0,12.0,15.0,0.0,3.0,1.0,137.0,0.0,3.0,58,116,58
135,cdbg-dr-and-mit-timely-expenditure-report-2020-4q.pdf,Expenditure_Reports,cdbg-dr-and-mit-timely-expenditure-report,2020,4,1,125629,2026-01-29 18:44:05.047197,Q4 2020,,,,,5600000000.0,,,,,73.0,,,,,7041488452.0,36.0,0.0,9.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,77.0,0.0,0.0,17.0,27.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0
139,drgr-hh57m-2020-q4.pdf,Harvey_57M_ActionPlan,hh57m,2020,4,1298,2226507,2026-01-29 18:44:39.675469,Q4 2020,0.0,,,,5676390000.0,167.0,,,,189.0,0.0,,,,6755068086.030268,6299.0,28.0,1357.0,264.0,20.0,669.0,0.0,517.0,1.0,41.0,147.0,4690.0,32.0,64.0,11751.0,532.0,1960.0,165.0,433.0,267.0,0.0,10.0,2.0,365.0,1.0,139.0,635,1276,612
172,hh57m-2020-q4.pdf,Harvey_57M_Performance,hh57m,2020,4,7,40611,2026-01-29 18:45:13.499543,Q4 2020,57800000.0,57800000.0,10179837.52,24099.96,46240000.0,4.0,19.0,13.0,6.0,26.0,59820688.0,81689242.98,10996898.16,27570.43,91236647.26,9.0,0.0,24.0,8.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,80.0,1.0,2.0,56.0,8.0,6.0,2.0,1.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,2,4,2
205,drgr-hh5b-2020-q4.pdf,Harvey_5B_ActionPlan,hh5b,2020,4,1298,2226507,2026-01-29 19:02:12.322470,Q4 2020,0.0,,,,5676390000.0,167.0,,,,189.0,0.0,,,,6755068086.030268,6299.0,28.0,1357.0,264.0,20.0,669.0,0.0,517.0,1.0,41.0,147.0,4690.0,32.0,64.0,11751.0,532.0,1960.0,165.0,433.0,267.0,0.0,10.0,2.0,365.0,1.0,139.0,635,1276,612
224,h5b-2020-q4.pdf,Harvey_5B_Performance,h5b,2020,4,561,1084862,2026-01-29 19:07:37.527361,Q4 2020,5676390000.0,469303597.92,6494739030000.0,60700195.46,5676390000.0,285.0,2107.0,1469.0,708.0,6430.0,10411738796.95,6681848474.06,24799332079719.92,147979818.0,12059759380.105068,3437.0,10.0,1134.0,64.0,17.0,467.0,1.0,463.0,0.0,31.0,100.0,11398.0,21.0,38.0,4235.0,387.0,677.0,357.0,298.0,204.0,0.0,19.0,1.0,309.0,1.0,69.0,275,551,275
289,ike-2020-q4.pdf,Hurricane_Ike,ike,2020,4,328,56917374,2026-01-29 19:54:05.408528,Q4 2020,3122270146.86,3113472856.0,11567061610000.0,1343991.44,3400000000.0,141.0,1237.0,486.0,1.0,484.0,6393504805.66,4196992941.68,53464091050668.22,1343991.44,5868195033.32,905.0,4.0,640.0,129.0,28.0,991.0,0.0,654.0,0.0,20.0,131.0,2733.0,26.0,40.0,1681.0,34.0,362.0,23.0,0.0,222.0,0.0,73.0,3.0,379.0,0.0,63.0,160,320,152
423,wf1-2020-q4.pdf,Wildfire_I,wf1,2020,4,20,65209,2026-01-29 19:45:36.146659,Q4 2020,31319686.0,31319686.0,1427279570000.0,429193.07,25055748.8,14.0,57.0,36.0,24.0,27.0,109954544.69,54564662.62,1427297355142.47,436265.59,42870239.38,85.0,2.0,48.0,0.0,0.0,46.0,2.0,37.0,0.0,6.0,9.0,166.0,4.0,1.0,203.0,2.0,120.0,3.0,0.0,64.0,0.0,21.0,0.0,51.0,0.0,4.0,9,18,9
6,15f-2021-q1.pdf,2015_Floods,15f,2021,1,108,213431,2026-01-29 18:39:17.118301,Q1 2021,74568000.0,74568000.0,1821764900000.0,825745.41,315609790.0,62.0,356.0,152.0,131.0,148.0,263514000.12,139011300.24,1821795797725.71,2295779.61,900700328.55,528.0,1.0,162.0,2.0,5.0,103.0,6.0,76.0,0.0,6.0,16.0,915.0,2.0,14.0,542.0,77.0,109.0,8.0,10.0,22.0,0.0,5.0,0.0,101.0,0.0,2.0,52,104,52
38,16f-2021-q1.pdf,2016_Floods,16f,2021,1,127,249402,2026-01-29 18:40:17.362930,Q1 2021,238895000.0,238895000.0,4321064130000.0,891937.5,16722650000.0,66.0,399.0,181.0,155.0,215.0,364472944.35,376999533.79,8576138323893.82,4556855.59,18610344444.14,867.0,5.0,236.0,1.0,1.0,107.0,3.0,127.0,0.0,4.0,16.0,1074.0,2.0,5.0,728.0,78.0,113.0,4.0,11.0,11.0,0.0,3.0,1.0,150.0,0.0,7.0,61,122,61
140,drgr-hh57m-2021-q1.pdf,Harvey_57M_ActionPlan,hh57m,2021,1,60,115882,2026-01-29 18:44:41.037825,Q1 2021,57800000.0,43465600.0,,,100.0,72.0,9.0,,,5.0,241486088.0,43465600.0,,,100.0,67.0,4.0,42.0,27.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,107.0,1.0,14.0,479.0,65.0,79.0,17.0,0.0,11.0,0.0,3.0,0.0,49.0,1.0,10.0,30,57,30
173,hh57m-2021-q11.pdf,Harvey_57M_Performance,hh57m,2021,1,7,41050,2026-01-29 18:45:13.788314,Q1 2021,57800000.0,57800000.0,11046237.61,866400.09,46240000.0,3.0,20.0,14.0,5.0,30.0,59820688.0,87721987.73,22041819.97,868554.76,132529643.74,12.0,0.0,20.0,8.0,1.0,0.0,1.0,10.0,1.0,0.0,1.0,82.0,2.0,2.0,59.0,8.0,6.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,2,4,2
206,drgr-hh5b-2021-q1.pdf,Harvey_5B_ActionPlan,hh5b,2021,1,1353,2336400,2026-01-29 19:02:47.844944,Q1 2021,458036.62,,,,5676390000.0,168.0,,,,198.0,458036.62,,,,6755079656.25636,6973.0,30.0,1471.0,295.0,23.0,745.0,0.0,570.0,1.0,42.0,172.0,4878.0,34.0,66.0,12390.0,590.0,2144.0,164.0,449.0,293.0,0.0,10.0,4.0,369.0,1.0,146.0,661,1330,636
225,h5b-2021-q1.pdf,Harvey_5B_Performance,h5b,2021,1,482,953937,2026-01-29 19:07:54.928948,Q1 2021,5676390000.0,1951600000000.0,7767142570000.0,18296428.96,5676390000.0,277.0,1853.0,1260.0,586.0,6365.0,14759205150.23,1960702960849.21,26499394446111.34,67420172.67,33652088154.33116,3299.0,14.0,776.0,72.0,10.0,447.0,1.0,474.0,1.0,33.0,118.0,10817.0,22.0,24.0,4288.0,351.0,676.0,337.0,264.0,169.0,0.0,15.0,1.0,238.0,1.0,78.0,234,471,234
290,ike-2021-q1.pdf,Hurricane_Ike,ike,2021,1,278,578999,2026-01-29 19:40:37.677891,Q1 2021,3122270146.86,3113472856.0,5480620590000.0,1091504.78,3400000000.0,131.0,1027.0,877.0,345.0,801.0,4193494171.9700003,4955824931.49,21611240305095.77,2783568.15,10383526016.3,846.0,2.0,512.0,100.0,24.0,770.0,1.0,503.0,0.0,32.0,109.0,3827.0,29.0,40.0,2102.0,74.0,328.0,27.0,0.0,148.0,0.0,46.0,5.0,306.0,0.0,24.0,133,270,133
357,drgr-mit-2021-q1.pdf,Mitigation_ActionPlan,mit,2021,1,69,143988,2026-01-29 19:40:47.930385,Q1 2021,4297189000.0,0.0,,,,41.0,4.0,,,21.0,16823840330.0,0.0,,,,220.0,0.0,67.0,54.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,241.0,21.0,0.0,842.0,43.0,100.0,1.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38,66,38
376,mit-2021-q1.pdf,Mitigation_Performance,mit,2021,1,79,147263,2026-01-29 19:44:54.151278,Q1 2021,4297189000.0,4297189000.0,2144776720.0,344199.89,2105622610.0,40.0,233.0,113.0,113.0,139.0,6232588660.0,5015526491.1,4011922039.34,630261.72,3266211194.63,99.0,1.0,119.0,54.0,0.0,1.0,6.0,2.0,0.0,1.0,1.0,672.0,1.0,0.0,500.0,6.0,5.0,1.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38,76,38
424,wf1-2021-q1.pdf,Wildfire_I,wf1,2021,1,24,72260,2026-01-29 19:45:36.213981,Q1 2021,31319686.0,31319686.0,1427459940000.0,900794.48,23118830.07,17.0,78.0,41.0,32.0,37.0,138708539.23,65026771.96,1427479560539.14,903318.61,51247894.42,94.0,4.0,39.0,0.0,0.0,47.0,2.0,36.0,0.0,6.0,9.0,216.0,5.0,1.0,221.0,5.0,119.0,3.0,0.0,68.0,0.0,22.0,0.0,56.0,0.0,4.0,11,22,11
7,15f-2021-q2.pdf,2015_Floods,15f,2021,2,132,270704,2026-01-29 18:39:20.878659,Q2 2021,74568000.0,74568000.0,1834449650000.0,784926.66,142200000000.0,83.0,452.0,188.0,169.0,204.0,288604868.63,167717271.2,3440597282614.45,2069891.59,143102374162.7,687.0,3.0,187.0,2.0,8.0,108.0,5.0,81.0,0.0,6.0,15.0,1163.0,3.0,15.0,698.0,73.0,125.0,13.0,13.0,25.0,0.0,5.0,0.0,132.0,0.0,3.0,64,128,64
39,16f-2021-q2.pdf,2016_Floods,16f,2021,2,138,292174,2026-01-29 18:40:21.686983,Q2 2021,238895000.0,238895000.0,4255196980000.0005,3601686.56,559991968.0,103.0,502.0,198.0,177.0,237.0,512491071.06,454760090.99,9457583094085.14,7389786.93,1740451576.24,1178.0,6.0,279.0,0.0,3.0,149.0,3.0,154.0,0.0,4.0,22.0,1280.0,7.0,4.0,796.0,96.0,131.0,8.0,11.0,19.0,0.0,4.0,1.0,151.0,0.0,5.0,67,134,67
133,drgr-2019-disasters-2021-q2.pdf,2019_Disasters_Performance,2019-disasters,2021,2,41,161857,2026-01-29 18:44:01.752112,Q2 2021,36120000.0,189250142.29,0.0,0.0,57440000.0,19.0,183.0,63.0,35.0,33.0,144128100.0,496058342.28999996,0.0,0.0,68815500.0,72.0,5.0,106.0,27.0,0.0,1.0,3.0,32.0,0.0,3.0,4.0,336.0,1.0,4.0,223.0,4.0,18.0,13.0,58.0,5.0,0.0,5.0,3.0,6.0,1.0,1.0,19,38,19
162,hh57m-ap-2021-q2.pdf,Harvey_57M_ActionPlan,hh57m-ap,2021,2,57,92603,2026-01-29 18:45:09.369153,Q2 2021,57800000.0,43465600.0,,,100.0,74.0,10.0,,,5.0,241486088.0,43465600.0,,,100.0,70.0,4.0,42.0,27.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,111.0,1.0,14.0,478.0,65.0,75.0,17.0,0.0,12.0,0.0,3.0,0.0,49.0,1.0,10.0,30,54,30
