activity_id,document_id,header_page,page_number,measure_raw,measure,canonical_measure,this_period,low_actual,low_expected,mod_actual,mod_expected,total_actual,total_expected,post1,post2,post3,lmi_percent
223:68,223,68,69,Households,households,households,7.0,54,32,18,16,72,48,21.0,28.0,100.0,
223:70,223,70,71,Households,households,households,0.0,0,0,0,0,14,21,0.0,6.0,0.0,
223:74,223,74,75,Households,households,households,26.0,369,296,62,153,436,449,185.0,213.0,98.85,
223:76,223,76,77,Households,households,households,0.0,0,0,0,0,50,193,0.0,26.0,0.0,
223:78,223,78,79,Households,households,households,5.0,28,25,11,13,40,38,17.0,22.0,97.5,
223:80,223,80,81,Households,households,households,0.0,0,0,0,0,6,16,0.0,3.0,0.0,
223:82,223,82,83,Households,households,households,40.0,276,110,106,57,382,167,104.0,144.0,100.0,
223:84,223,84,85,Households,households,households,0.0,0,0,0,0,104,72,0.0,40.0,0.0,
223:86,223,86,87,Households,households,households,11.0,60,28,30,14,90,42,23.0,34.0,100.0,
223:88,223,88,89,Households,households,households,0.0,0,0,0,0,5,18,0.0,0.0,0.0,
223:90,223,90,91,Households,households,households,90.0,676,1121,179,577,859,1698,356.0,448.0,99.53,
223:92,223,92,93,Households,households,households,0.0,0,0,0,0,147,728,0.0,85.0,0.0,
223:94,223,94,95,Households,households,households,7.0,32,94,17,49,49,143,15.0,22.0,100.0,
223:96,223,96,97,Households,households,households,0.0,0,0,0,0,10,61,0.0,5.0,0.0,
223:98,223,98,99,Households,households,households,85.0,532,453,188,233,720,686,254.0,339.0,100.0,
223:101,223,101,101,Households,households,households,0.0,0,0,0,0,212,294,0.0,95.0,0.0,
223:443,223,443,444,Households,households,households,120.0,482,131,381,172,863,303,210.0,330.0,100.0,
223:445,223,445,446,Households,households,households,0.0,0,0,0,0,1564,616,0.0,488.0,0.0,
223:447,223,447,448,Households,households,households,2.0,10,4,2,0,12,4,2.0,4.0,100.0,
223:450,223,450,450,Households,households,households,0.0,0,0,0,0,14,6,0.0,5.0,0.0,
223:454,223,454,455,Households,households,households,0.0,0,0,88,4489,88,5645,0.0,0.0,100.0,
223:457,223,457,458,Households,households,households,0.0,0,0,50,284,50,326,0.0,0.0,100.0,
288:77,288,77,78,Persons,persons,persons,0.0,0,0,420,420,688,688,0.0,0.0,61.05,78.0
288:119,288,119,120,Persons,persons,persons,0.0,525,0,421,519,890,890,0.0,0.0,106.29,
288:123,288,123,124,Persons,persons,persons,0.0,72,0,27,99,172,172,0.0,0.0,57.56,124.0
288:125,288,125,126,Persons,persons,persons,0.0,72,0,27,99,172,172,0.0,0.0,57.56,126.0
288:135,288,135,136,Persons,persons,persons,0.0,479,0,361,840,1617,1617,0.0,0.0,51.95,136.0
288:139,288,139,140,Persons,persons,persons,0.0,0,0,0,7739,16878,16878,0.0,0.0,0.0,140.0
288:141,288,141,142,Persons,persons,persons,0.0,0,0,473,473,1486,1486,0.0,0.0,31.83,142.0
288:147,288,147,148,Persons,persons,persons,0.0,13,0,2,15,17,17,0.0,0.0,88.24,148.0
288:149,288,149,150,Persons,persons,persons,0.0,6,0,0,6,6,6,0.0,0.0,100.0,150.0
288:151,288,151,152,Persons,persons,persons,0.0,2,0,2,4,4,4,0.0,0.0,100.0,152.0
288:153,288,153,154,Persons,persons,persons,0.0,19,0,7,26,30,30,0.0,0.0,86.67,154.0
288:155,288,155,156,Persons,persons,persons,0.0,2122,0,2975,5097,28494,28494,0.0,0.0,17.89,156.0
288:257,288,257,258,Persons,persons,persons,0.0,10,0,17,27,28,28,0.0,0.0,96.43,
288:295,288,295,296,Persons,persons,persons,0.0,0,0,1778,1778,4189,4189,0.0,0.0,42.44,296.0
288:297,288,297,298,Persons,persons,persons,0.0,0,0,350,350,955,955,0.0,0.0,36.65,298.0
288:299,288,299,300,Persons,persons,persons,0.0,0,0,320,320,521,521,0.0,0.0,61.42,300.0
288:301,288,301,302,Persons,persons,persons,0.0,0,0,320,320,521,521,0.0,0.0,61.42,302.0
288:303,288,303,304,Persons,persons,persons,0.0,0,0,320,320,521,521,0.0,0.0,61.42,304.0
288:305,288,305,306,Persons,persons,persons,0.0,5846,0,2981,8827,12694,12694,0.0,0.0,69.54,41.79
288:307,288,307,308,Persons,persons,persons,0.0,5846,0,2981,8827,12694,12694,0.0,0.0,69.54,41.79
288:311,288,311,312,Persons,persons,persons,0.0,3906,0,2724,6630,10131,10131,0.0,0.0,65.44,312.0
288:313,288,313,314,Persons,persons,persons,0.0,3906,0,2724,6630,10131,10131,0.0,0.0,65.44,314.0
288:315,288,315,316,Persons,persons,persons,0.0,641,0,569,1210,1925,1925,0.0,0.0,62.86,316.0
288:320,288,320,321,Households,households,households,0.0,0,0,0,294,284,294,0.0,0.0,0.0,
288:322,288,322,323,Households,households,households,0.0,0,0,698,200,698,200,0.0,0.0,100.0,
288:324,288,324,325,Households,households,households,0.0,0,0,0,335,150,335,0.0,0.0,0.0,
288:328,288,328,329,Households,households,households,0.0,0,0,102,102,102,102,0.0,0.0,100.0,
288:330,288,330,331,Households,households,households,0.0,25,0,19,51,54,51,0.0,0.0,81.48,
288:334,288,334,335,Households,households,households,0.0,0,0,210,212,241,212,0.0,0.0,87.14,
288:340,288,340,341,Households,households,households,0.0,0,0,169,169,282,282,0.0,0.0,59.93,
422:6,422,6,6,Households,households,households,0.0,14,0,9,28,23,28,0.0,0.0,100.0,
5:22,5,22,23,Households,households,households,0.0,1,0,0,8,1,8,0.0,0.0,100.0,
5:60,5,60,61,Households,households,households,0.0,1,0,0,13,1,13,0.0,0.0,100.0,
5:62,5,62,63,Households,households,households,0.0,1,9,0,4,1,13,0.0,0.0,100.0,
37:89,37,89,90,Households,households,households,0.0,18,61,0,32,18,93,0.0,0.0,100.0,
172:6,172,6,7,Households,households,households,0.0,0,0,87,210,87,210,0.0,0.0,100.0,
224:27,224,27,28,Households,households,households,32.0,42,0,62,217,104,217,9.0,41.0,100.0,
224:29,224,29,30,Households,households,households,0.0,0,0,0,0,20,492,0.0,9.0,0.0,
224:31,224,31,32,Households,households,households,1.0,29,0,9,192,38,192,14.0,15.0,100.0,
224:33,224,33,34,Households,households,households,0.0,0,0,0,0,25,1655,0.0,10.0,0.0,
224:43,224,43,44,Households,households,households,0.0,2,0,0,350,2,350,1.0,1.0,100.0,
224:54,224,54,55,Households,households,households,2.0,8,6,4,3,12,9,4.0,6.0,100.0,
224:56,224,56,57,Households,households,households,0.0,0,0,0,0,4,4,0.0,2.0,0.0,
224:58,224,58,59,Households,households,households,1.0,4,4,4,2,8,6,1.0,2.0,100.0,
224:60,224,60,61,Households,households,households,0.0,0,0,0,0,2,3,0.0,1.0,0.0,
224:62,224,62,63,Households,households,households,0.0,7,10,0,5,7,15,3.0,3.0,100.0,
224:66,224,66,67,Households,households,households,1.0,12,5,2,2,14,7,4.0,5.0,100.0,
224:70,224,70,71,Households,households,households,138.0,1076,496,458,255,1534,751,336.0,474.0,100.0,
224:72,224,72,73,Households,households,households,0.0,0,0,0,0,414,322,0.0,133.0,0.0,
224:74,224,74,75,Households,households,households,8.0,76,32,26,16,102,48,22.0,30.0,100.0,
224:76,224,76,77,Households,households,households,0.0,0,0,0,0,21,21,0.0,7.0,0.0,
224:80,224,80,81,Households,households,households,33.0,583,296,95,153,685,449,214.0,249.0,98.98,
224:82,224,82,83,Households,households,households,0.0,0,0,0,0,78,193,0.0,28.0,0.0,
224:84,224,84,85,Households,households,households,6.0,51,25,17,13,69,38,23.0,29.0,98.55,
224:86,224,86,87,Households,households,households,0.0,0,0,0,0,8,16,0.0,2.0,0.0,
224:88,224,88,89,Households,households,households,39.0,387,110,145,57,532,167,111.0,150.0,100.0,
224:90,224,90,91,Households,households,households,0.0,0,0,0,0,150,72,0.0,46.0,0.0,
224:92,224,92,93,Households,households,households,11.0,84,28,41,14,125,42,24.0,35.0,100.0,
224:94,224,94,95,Households,households,households,0.0,0,0,0,0,12,18,0.0,7.0,0.0,
224:96,224,96,97,Households,households,households,127.0,1149,1121,306,577,1460,1698,473.0,601.0,99.66,
224:98,224,98,99,Households,households,households,0.0,0,0,0,0,253,728,0.0,106.0,0.0,
224:100,224,100,101,Households,households,households,8.0,51,94,25,49,76,143,19.0,27.0,100.0,
224:102,224,102,103,Households,households,households,0.0,0,0,0,0,16,61,0.0,6.0,0.0,
224:104,224,104,105,Households,households,households,92.0,824,453,280,233,1104,686,292.0,384.0,100.0,
224:106,224,106,107,Households,households,households,0.0,0,0,0,0,320,294,0.0,108.0,0.0,
224:546,224,546,547,Households,households,households,13.0,487,131,394,172,881,303,5.0,18.0,100.0,
224:548,224,548,549,Households,households,households,0.0,0,0,0,0,1581,616,0.0,17.0,0.0,
224:550,224,550,551,Households,households,households,0.0,10,4,2,0,12,4,0.0,0.0,100.0,
224:552,224,552,553,Households,households,households,0.0,0,0,0,0,14,6,0.0,0.0,0.0,
224:558,224,558,559,Households,households,households,0.0,0,0,88,4489,88,5645,0.0,0.0,100.0,
224:560,224,560,561,Households,households,households,0.0,0,0,50,284,50,326,0.0,0.0,100.0,
6:15,6,15,16,Households,households,households,0.0,1,0,0,1,1,1,0.0,0.0,100.0,
6:47,6,47,48,Households,households,households,0.0,1,0,0,13,1,13,0.0,0.0,100.0,
6:49,6,49,50,Households,households,households,0.0,1,9,0,4,1,13,0.0,0.0,100.0,
38:88,38,88,89,Households,households,households,0.0,0,0,0,9,1,9,0.0,1.0,0.0,
38:94,38,94,95,Households,households,households,0.0,18,61,0,32,18,93,0.0,0.0,100.0,
225:26,225,26,27,Households,households,households,0.0,42,0,62,217,104,217,0.0,0.0,100.0,
225:28,225,28,29,Households,households,households,0.0,0,0,0,0,22,492,0.0,2.0,0.0,
225:32,225,32,33,Households,households,households,0.0,29,0,9,192,38,192,0.0,0.0,100.0,
225:34,225,34,35,Households,households,households,0.0,0,0,0,0,36,1655,0.0,11.0,0.0,
225:38,225,38,39,Persons,persons,persons,0.0,7,150000,0,150000,7,300000,7.0,7.0,100.0,
225:64,225,64,65,Households,households,households,0.0,2,0,0,350,2,350,0.0,0.0,100.0,
225:82,225,82,83,Households,households,households,0.0,0,0,0,0,4,4,0.0,0.0,0.0,
225:94,225,94,95,Households,households,households,0.0,0,0,0,0,2,3,0.0,2.0,0.0,
225:98,225,98,99,Households,households,households,0.0,0,0,0,0,414,322,0.0,0.0,0.0,
225:102,225,102,103,Households,households,households,0.0,0,0,0,0,21,21,0.0,0.0,0.0,
225:106,225,106,107,Households,households,households,0.0,583,296,95,153,685,449,0.0,0.0,98.98,
225:108,225,108,109,Households,households,households,0.0,0,0,0,0,78,193,0.0,0.0,0.0,
225:110,225,110,111,Households,households,households,0.0,51,25,17,13,69,38,0.0,0.0,98.55,
225:112,225,112,113,Households,households,households,0.0,0,0,0,0,8,16,0.0,0.0,0.0,
225:116,225,116,117,Households,households,households,0.0,0,0,0,0,150,72,0.0,0.0,0.0,
225:122,225,122,123,Households,households,households,0.0,1149,1121,306,577,1460,1698,0.0,0.0,99.66,
225:124,225,124,125,Households,households,households,0.0,0,0,0,0,253,728,0.0,0.0,0.0,
225:128,225,128,129,Households,households,households,0.0,0,0,0,0,16,61,0.0,0.0,0.0,
225:132,225,132,133,Households,households,households,0.0,0,0,0,0,320,294,0.0,0.0,0.0,
225:465,225,465,466,Households,households,households,0.0,0,0,0,0,1883,616,0.0,302.0,0.0,
225:467,225,467,468,Households,households,households,0.0,13,4,2,0,15,4,3.0,3.0,100.0,
225:469,225,469,470,Households,households,households,0.0,0,0,0,0,16,6,0.0,2.0,0.0,
225:471,225,471,472,Households,households,households,0.0,0,0,88,4489,88,5645,0.0,0.0,100.0,
225:473,225,473,474,Households,households,households,0.0,0,0,50,284,50,326,0.0,0.0,100.0,
225:475,225,475,476,Households,households,households,0.0,1,0,0,0,1,0,1.0,1.0,100.0,
225:479,225,479,480,Households,households,households,0.0,6,0,0,0,6,0,6.0,6.0,100.0,
290:73,290,73,74,Persons,persons,persons,0.0,0,0,0,9,0,16,0.0,0.0,0.0,
290:230,290,230,231,Households,households,households,0.0,0,0,0,0,186,208,0.0,0.0,0.0,
290:232,290,232,233,Households,households,households,0.0,0,0,0,0,0,56,0.0,0.0,0.0,
290:234,290,234,235,Households,households,households,0.0,0,0,0,0,0,20,0.0,0.0,0.0,
290:236,290,236,237,Households,households,households,0.0,0,0,0,0,0,75,0.0,0.0,0.0,
290:238,290,238,239,Households,households,households,0.0,0,0,0,0,0,4,0.0,0.0,0.0,
290:240,290,240,241,Households,households,households,0.0,423,750,240,0,663,750,0.0,0.0,100.0,
290:245,290,245,246,Households,households,households,0.0,0,0,71,0,71,109,0.0,0.0,100.0,
290:247,290,247,248,Households,households,households,0.0,0,0,0,0,0,50,0.0,0.0,0.0,
290:250,290,250,251,Households,households,households,0.0,236,231,44,44,280,275,0.0,0.0,100.0,
290:252,290,252,253,Households,households,households,0.0,724,687,121,96,845,783,0.0,0.0,100.0,
290:254,290,254,255,Households,households,households,0.0,161,0,56,201,217,201,0.0,0.0,100.0,
290:261,290,261,262,Households,households,households,0.0,0,0,0,230,0,230,0.0,0.0,0.0,
290:263,290,263,264,Households,households,households,0.0,0,0,0,294,284,294,0.0,0.0,0.0,
290:265,290,265,266,Households,households,households,0.0,0,0,698,200,698,200,0.0,0.0,100.0,
290:267,290,267,268,Households,households,households,0.0,0,0,0,335,150,335,0.0,0.0,0.0,
290:269,290,269,270,Households,households,households,0.0,0,0,0,0,0,0,0.0,0.0,0.0,
290:271,290,271,272,Households,households,households,0.0,0,0,0,110,0,211,0.0,0.0,0.0,
290:273,290,273,274,Households,households,households,0.0,0,0,0,148,0,148,0.0,0.0,0.0,
290:275,290,275,276,Households,households,households,0.0,0,0,169,169,282,282,0.0,0.0,59.93,
290:277,290,277,278,Households,households,households,0.0,0,0,0,0,0,0,0.0,0.0,0.0,
424:5,424,5,6,Households,households,households,0.0,2,0,4,6,6,6,0.0,0.0,100.0,
7:35,7,35,36,Households,households,households,0.0,8,5,0,4,8,9,8.0,8.0,100.0,
7:67,7,67,68,Households,households,households,0.0,2,0,0,13,2,13,1.0,1.0,100.0,
7:69,7,69,70,Households,households,households,0.0,1,9,0,4,1,13,0.0,0.0,100.0,
7:77,7,77,78,Persons,persons,persons,39.0,0,0,39,39,41,41,0.0,41.0,95.12,41.79
7:79,7,79,80,Persons,persons,persons,22.0,0,0,22,22,25,25,0.0,25.0,88.0,
7:91,7,91,92,Persons,persons,persons,1195.0,0,0,1195,1195,2260,2260,0.0,2260.0,52.88,41.79
7:93,7,93,94,Persons,persons,persons,1195.0,0,0,1195,1195,2260,2260,0.0,2260.0,52.88,41.79
39:19,39,19,20,Persons,persons,persons,1260.0,0,0,1260,1260,2310,2310,0.0,2310.0,54.55,41.79
39:29,39,29,30,Persons,persons,persons,6674.0,0,0,6674,6674,11653,11653,0.0,11653.0,57.27,41.79
39:87,39,87,88,Households,households,households,0.0,1,0,0,9,2,9,1.0,1.0,50.0,
39:89,39,89,90,Households,households,households,0.0,0,0,0,0,1,4,0.0,1.0,0.0,
39:91,39,91,92,Households,households,households,0.0,18,61,0,32,18,93,0.0,0.0,100.0,
39:93,39,93,94,Households,households,households,0.0,0,0,0,0,1,18,0.0,1.0,0.0,
39:123,39,123,124,Persons,persons,persons,227.0,0,0,227,227,282,282,0.0,282.0,80.5,41.79
174:6,174,6,7,Households,households,households,0.0,0,0,0,210,0,210,0.0,0.0,0.0,
226:31,226,31,32,Households,households,households,0.0,0,0,0,0,58,492,0.0,36.0,0.0,
226:35,226,35,36,Households,households,households,14.0,212,0,14,1481,226,1481,212.0,226.0,100.0,
226:37,226,37,38,Households,households,households,0.0,0,0,0,0,16,72,0.0,16.0,0.0,
226:47,226,47,48,Households,households,households,0.0,37,0,9,192,46,192,8.0,8.0,100.0,
226:49,226,49,50,Households,households,households,0.0,0,0,0,0,45,1655,0.0,9.0,0.0,
226:53,226,53,54,Persons,persons,persons,10.0,435,150000,10,150000,460,300000,428.0,453.0,96.74,
226:65,226,65,66,Households,households,households,0.0,6,0,0,840,6,840,6.0,6.0,100.0,
226:67,226,67,68,Households,households,households,0.0,0,0,0,0,1,360,0.0,1.0,0.0,
226:69,226,69,70,Households,households,households,0.0,2,0,0,350,2,350,0.0,0.0,100.0,
226:83,226,83,84,Households,households,households,0.0,6,6,2,3,8,9,1.0,1.0,100.0,
226:85,226,85,86,Households,households,households,0.0,0,0,0,0,4,4,0.0,0.0,0.0,
226:87,226,87,88,Households,households,households,0.0,2,4,1,2,3,6,1.0,1.0,100.0,
226:91,226,91,92,Households,households,households,0.0,3,10,0,5,3,15,0.0,0.0,100.0,
226:93,226,93,94,Households,households,households,0.0,7,5,1,2,8,7,1.0,1.0,100.0,
226:95,226,95,96,Households,households,households,0.0,0,0,0,0,2,3,0.0,0.0,0.0,
226:97,226,97,98,Households,households,households,21.0,415,496,167,255,582,751,33.0,54.0,100.0,
226:99,226,99,100,Households,households,households,0.0,0,0,0,0,414,322,0.0,0.0,0.0,
226:101,226,101,102,Households,households,households,1.0,31,32,10,16,41,48,4.0,5.0,100.0,
226:103,226,103,104,Households,households,households,0.0,0,0,0,0,21,21,0.0,0.0,0.0,
226:105,226,105,106,Households,households,households,0.0,583,296,95,153,685,449,0.0,0.0,98.98,
226:107,226,107,108,Households,households,households,0.0,0,0,0,0,78,193,0.0,0.0,0.0,
226:109,226,109,110,Households,households,households,0.0,51,25,17,13,69,38,0.0,0.0,98.55,
226:111,226,111,112,Households,households,households,0.0,0,0,0,0,8,16,0.0,0.0,0.0,
226:113,226,113,114,Households,households,households,0.0,138,110,41,57,179,167,5.0,5.0,100.0,
226:115,226,115,116,Households,households,households,0.0,0,0,0,0,150,72,0.0,0.0,0.0,
226:117,226,117,118,Households,households,households,0.0,28,28,11,14,39,42,3.0,3.0,100.0,
226:121,226,121,122,Households,households,households,0.0,1149,1121,306,577,1460,1698,0.0,0.0,99.66,
226:123,226,123,124,Households,households,households,0.0,0,0,0,0,253,728,0.0,0.0,0.0,
226:125,226,125,126,Households,households,households,1.0,33,94,10,49,43,143,3.0,4.0,100.0,
226:127,226,127,128,Households,households,households,0.0,0,0,0,0,16,61,0.0,0.0,0.0,
226:129,226,129,130,Households,households,households,9.0,377,453,115,233,492,686,36.0,45.0,100.0,
226:131,226,131,132,Households,households,households,0.0,0,0,0,0,320,294,0.0,0.0,0.0,
226:407,226,407,408,Households,households,households,1.0,665,131,385,172,1050,303,0.0,1.0,100.0,
226:409,226,409,410,Households,households,households,0.0,0,0,0,0,1886,616,0.0,3.0,0.0,
226:411,226,411,412,Households,households,households,0.0,13,4,2,0,15,4,0.0,0.0,100.0,
226:413,226,413,414,Households,households,households,0.0,0,0,0,0,16,6,0.0,0.0,0.0,
226:415,226,415,416,Households,households,households,0.0,0,0,88,4489,88,5645,0.0,0.0,100.0,
226:417,226,417,418,Households,households,households,0.0,0,0,50,284,50,326,0.0,0.0,100.0,
226:419,226,419,420,Households,households,households,13.0,24,0,13,0,37,0,23.0,36.0,100.0,
226:421,226,421,422,Households,households,households,0.0,0,0,0,0,6,0,0.0,6.0,0.0,
226:423,226,423,424,Households,households,households,16.0,91,0,16,0,107,0,85.0,101.0,100.0,
226:425,226,425,426,Households,households,households,0.0,0,0,0,0,10,0,0.0,10.0,0.0,
291:67,291,67,68,Persons,persons,persons,0.0,0,0,420,420,688,688,0.0,0.0,61.05,
291:195,291,195,196,Persons,persons,persons,0.0,0,0,0,49,293,95,0.0,0.0,0.0,
291:201,291,201,202,Households,households,households,0.0,0,0,0,1,1,1,0.0,0.0,0.0,
291:203,291,203,204,Households,households,households,0.0,25,0,19,51,54,51,0.0,0.0,81.48,
291:205,291,205,206,Households,households,households,0.0,0,0,169,169,282,282,0.0,0.0,59.93,
8:15,8,15,16,Households,households,households,0.0,0,0,1,1,1,1,0.0,0.0,100.0,
8:25,8,25,26,Households,households,households,0.0,8,5,0,4,8,9,0.0,0.0,100.0,
8:55,8,55,56,Households,households,households,0.0,2,0,0,13,2,13,0.0,0.0,100.0,
8:57,8,57,58,Households,households,households,0.0,1,9,0,4,1,13,0.0,0.0,100.0,
8:65,8,65,66,Persons,persons,persons,0.0,0,0,39,39,41,41,0.0,0.0,95.12,41.79
8:67,8,67,68,Persons,persons,persons,0.0,0,0,22,22,25,25,0.0,0.0,88.0,
8:77,8,77,78,Persons,persons,persons,0.0,0,0,1195,1195,2260,2260,0.0,0.0,52.88,41.79
8:79,8,79,80,Persons,persons,persons,0.0,0,0,1195,1195,2260,2260,0.0,0.0,52.88,41.79
40:23,40,23,24,Persons,persons,persons,0.0,0,0,1260,1260,2310,2310,0.0,0.0,54.55,41.79
40:33,40,33,34,Persons,persons,persons,0.0,0,0,6674,6674,11653,11653,0.0,0.0,57.27,41.79
40:93,40,93,94,Households,households,households,0.0,2,0,0,9,2,9,1.0,0.0,100.0,
40:95,40,95,96,Households,households,households,0.0,0,0,0,0,1,4,0.0,0.0,0.0,
40:97,40,97,98,Households,households,households,0.0,18,61,0,32,18,93,0.0,0.0,100.0,
40:99,40,99,100,Households,households,households,0.0,0,0,0,0,1,18,0.0,0.0,0.0,
40:135,40,135,136,Persons,persons,persons,0.0,0,0,227,227,282,282,0.0,0.0,80.5,41.79
175:8,175,8,9,Households,households,households,0.0,0,0,0,210,0,210,0.0,0.0,0.0,
227:27,227,27,28,Households,households,households,11.0,43,0,136,708,179,708,8.0,19.0,100.0,
227:29,227,29,30,Households,households,households,0.0,0,0,0,0,68,303,0.0,10.0,0.0,
227:31,227,31,32,Households,households,households,0.0,233,0,14,360,247,360,21.0,21.0,100.0,
227:33,227,33,34,Households,households,households,0.0,0,0,0,0,17,11,0.0,1.0,0.0,
227:35,227,35,36,Households,households,households,1.0,40,0,10,221,50,221,3.0,4.0,100.0,
227:37,227,37,38,Households,households,households,0.0,0,0,0,0,50,205,0.0,5.0,0.0,
227:41,227,41,42,Persons,persons,persons,2.0,519,150000,12,150000,547,300000,84.0,87.0,97.07,
227:71,227,71,72,Households,households,households,0.0,7,0,0,105,7,105,1.0,1.0,100.0,
227:73,227,73,74,Households,households,households,0.0,0,0,0,0,1,45,0.0,0.0,0.0,
227:75,227,75,76,Households,households,households,5.0,12,0,5,840,17,840,10.0,15.0,100.0,
227:77,227,77,78,Households,households,households,0.0,0,0,0,0,21,360,0.0,21.0,0.0,
227:88,227,88,89,Households,households,households,0.0,7,6,2,3,9,9,1.0,1.0,100.0,
227:92,227,92,93,Households,households,households,0.0,4,4,1,2,5,6,2.0,2.0,100.0,
